Date,0
2018-03-28,-0.024601906329554925
2018-03-29,0.015824941924466956
2018-04-02,-0.03538925720294103
2018-04-03,0.013865203103545342
2018-04-04,0.023740392700524048
2018-04-05,0.0070676798912502154
2018-04-06,-0.02702525018813965
2018-04-09,0.005947738595349274
2018-04-10,0.03174675094688992
2018-04-11,0.004349929821871126
2018-04-12,0.010708519441193953
2018-04-13,-0.0079637434328914
2018-04-16,-0.000276792797078216
2018-04-17,0.028530638385695133
2018-04-18,0.006360979114703273
2018-04-19,-0.009770822727166143
2018-04-20,-0.008515876923272386
2018-04-23,-0.01599419611664686
2018-04-24,-0.01398791032207559
2018-04-25,-0.019809419044288366
2018-04-26,0.017141821525635446
2018-04-27,-0.0038528862841244018
2018-04-30,-0.008281548328243179
2018-05-01,0.012171373823107444
2018-05-02,9.750020241918514e-05
2018-05-03,-0.006283491263563552
2018-05-04,0.014421216428501114
2018-05-07,0.02644263028687142
2018-05-08,0.00830414819195769
2018-05-09,0.025180484939062605
2018-05-10,0.007628786376734709
2018-05-11,0.005086768797530994
2018-05-14,0.0015109560533535151
2018-05-15,-0.004312938868641431
2018-05-16,0.00761382505204161
2018-05-17,0.001721289364248048
2018-05-18,-0.011795983450374001
2018-05-21,0.002164234789636387
2018-05-22,0.0033557137217808514
2018-05-23,0.012176273242077904
2018-05-24,-0.0016304067753081493
2018-05-25,-0.0016373080075726004
2018-05-29,-0.0006219059681851365
2018-05-30,0.012183516799484411
2018-05-31,-0.004199295381726955
2018-06-01,0.006135276960637196
2018-06-04,0.01597731549565994
2018-06-05,0.013336684983619765
2018-06-06,0.018097107620878065
2018-06-07,-0.01005968720940456
2018-06-08,0.006275650846306641
2018-06-11,0.001666314943636156
2018-06-12,0.008332601196705857
2018-06-13,0.0034473048786967026
2018-06-14,0.01888483998382417
2018-06-15,0.0006506532276145696
2018-06-18,0.012443991095701164
2018-06-19,-0.010084201780352482
2018-06-20,0.02082107388369774
2018-06-21,-0.025812572776607402
2018-06-22,-0.013409922927464948
2018-06-25,-0.028155545136070055
2018-06-26,0.01027073090251129
2018-06-27,-0.029096710533350764
2018-06-28,0.011859448656343611
2018-06-29,0.00027612639434936454
2018-07-02,0.009384854259639499
2018-07-03,-0.009971468816052773
2018-07-05,0.014103481991302076
2018-07-06,0.02058956421930323
2018-07-09,0.009691042089017441
2018-07-10,-0.004603685176914741
2018-07-11,-7.544246451590271e-05
2018-07-12,0.01756725316834415
2018-07-13,0.0006258061301831285
2018-07-16,-0.01701341728418064
2018-07-17,0.01089726524452606
2018-07-18,-0.0029976044065131943
2018-07-19,0.004882055819944688
2018-07-20,-0.005139064018340678
2018-07-23,-0.004711293066062609
2018-07-24,-0.02584294150505486
2018-07-25,0.02169737845605702
2018-07-26,-0.007837339304607928
2018-07-27,-0.03814316435028573
2018-07-30,-0.02492442167333234
2018-07-31,0.021410481680130086
2018-08-01,0.003893581825197214
2018-08-02,0.02579831642579668
2018-08-03,-0.007964988816815576
2018-08-06,0.010606559235882046
2018-08-07,0.013294298998668672
2018-08-08,0.001536340490850979
2018-08-09,0.003285601532502457
2018-08-10,0.003630584220103226
2018-08-13,-0.006865554670291087
2018-08-14,0.005683168641810968
2018-08-15,-0.020103983814956077
2018-08-16,0.010067139372229595
2018-08-17,-0.012704675821029514
2018-08-20,0.012881365252814777
2018-08-21,0.020959459677637692
2018-08-22,0.0012442595176748088
2018-08-23,-0.0019259459797804986
2018-08-24,0.015316848434100624
2018-08-27,0.017011376116707822
2018-08-28,0.0017518330889626029
2018-08-29,0.012572280635494088
2018-08-30,-0.00042233594686917495
2018-08-31,0.0016832648670493645
2018-09-04,-0.0110575253879703
2018-09-05,-0.023727490545879262
2018-09-06,-0.01947161388097972
2018-09-07,-0.00804250689711087
