Date,ARKK,IEF,SHY,TLT,^IRX
2020-05-06,55.33000183105469,121.19000244140624,86.62000274658203,163.41000366210938,0.1080000028014183
2020-05-07,56.599998474121094,121.93000030517578,86.68000030517578,166.13999938964844,0.0949999988079071
2020-05-08,58.29999923706055,121.52999877929688,86.66000366210938,163.97999572753906,0.0949999988079071
2020-05-11,59.68000030517578,121.19000244140624,86.62999725341797,162.6999969482422,0.1049999967217445
2020-05-12,58.15999984741211,121.58999633789062,86.6500015258789,164.3699951171875,0.1230000033974647
2020-05-13,56.33000183105469,121.83999633789062,86.6500015258789,165.52000427246094,0.1150000020861625
2020-05-14,56.25,122.02999877929688,86.62999725341797,167.13999938964844,0.1049999967217445
2020-05-15,58.09000015258789,121.9499969482422,86.68000030517578,166.7100067138672,0.1030000001192092
2020-05-18,59.880001068115234,121.1999969482422,86.61000061035156,163.0500030517578,0.1049999967217445
2020-05-19,59.81999969482422,121.54000091552734,86.66000366210938,163.66000366210938,0.1180000007152557
2020-05-20,61.81999969482422,121.56999969482422,86.66000366210938,164.14999389648438,0.1180000007152557
2020-05-21,61.97999954223633,121.6500015258789,86.63999938964844,164.55999755859375,0.1099999994039535
2020-05-22,62.7599983215332,121.87999725341795,86.63999938964844,165.5500030517578,0.1099999994039535
2020-05-26,62.900001525878906,121.55999755859376,86.63999938964844,163.3300018310547,0.1180000007152557
2020-05-27,62.5099983215332,121.66000366210938,86.62000274658203,163.02999877929688,0.135000005364418
2020-05-28,61.75,121.5500030517578,86.66000366210938,162.42999267578125,0.1379999965429306
2020-05-29,62.81999969482422,121.94000244140624,86.66000366210938,163.58999633789062,0.1280000060796737
2020-06-01,64.80000305175781,121.7699966430664,86.58000183105469,162.27999877929688,0.1280000060796737
2020-06-02,65.5999984741211,121.56999969482422,86.58000183105469,161.69000244140625,0.1449999958276748
2020-06-03,65.87000274658203,120.8499984741211,86.51000213623047,159.5399932861328,0.1480000019073486
2020-06-04,63.95000076293945,120.37000274658205,86.52999877929688,157.22999572753906,0.1400000005960464
2020-06-05,64.25,119.7699966430664,86.5,156.11000061035156,0.1449999958276748
2020-06-08,65.37000274658203,119.9000015258789,86.4800033569336,156.7100067138672,0.152999997138977
2020-06-09,65.61000061035156,120.33000183105467,86.51000213623047,158.49000549316406,0.1650000065565109
2020-06-10,66.51000213623047,121.2300033569336,86.55999755859375,160.83999633789062,0.1650000065565109
2020-06-11,61.56999969482422,121.66000366210938,86.5199966430664,163.8800048828125,0.152999997138977
2020-06-12,62.41999816894531,121.38999938964844,86.55000305175781,162.3000030517578,0.1500000059604644
2020-06-15,64.63999938964844,121.29000091552734,86.52999877929688,162.38999938964844,0.1550000011920929
2020-06-16,66.69000244140625,121.04000091552734,86.5199966430664,159.89999389648438,0.1599999964237213
2020-06-17,66.5,121.2300033569336,86.55000305175781,160.55999755859375,0.1650000065565109
2020-06-18,67.62999725341797,121.5,86.54000091552734,162.25999450683594,0.1400000005960464
2020-06-19,68.02999877929688,121.54000091552734,86.55999755859375,162.38999938964844,0.1430000066757202
2020-06-22,71.29000091552734,121.43000030517578,86.54000091552734,162.41000366210938,0.1400000005960464
2020-06-23,72.4000015258789,121.38999938964844,86.55999755859375,161.3000030517578,0.1400000005960464
2020-06-24,69.30000305175781,121.62000274658205,86.56999969482422,163.02999877929688,0.135000005364418
2020-06-25,70.58000183105469,121.63999938964844,86.56999969482422,163.5,0.1299999952316284
2020-06-26,68.97000122070312,121.97000122070312,86.5999984741211,165.25,0.1330000013113021
2020-06-29,69.36000061035156,122.08999633789062,86.62000274658203,164.72999572753906,0.125
2020-06-30,71.30999755859375,121.87000274658205,86.61000061035156,163.92999267578125,0.135000005364418
