Date,ARKK,SPY,ZF=F,ZN=F,ZT=F
2017-07-18,27.152170181274414,216.51351928710938,118.1484375,126.109375,108.140625
2017-07-19,27.189075469970703,217.6857147216797,118.1328125,126.046875,108.1328125
2017-07-20,27.428955078125,217.7826690673828,118.140625,126.0625,108.1328125
2017-07-21,27.631927490234375,217.5887451171875,118.2578125,126.3125,108.1640625
2017-07-24,28.02864646911621,217.535888671875,118.15625,126.15625,108.1328125
2017-07-25,27.954837799072266,218.064697265625,117.8671875,125.578125,108.078125
2017-07-26,27.94561195373535,218.073486328125,118.1953125,126.015625,108.171875
2017-07-27,27.521215438842773,217.87078857421875,118.1015625,125.828125,108.1640625
2017-07-28,27.650379180908203,217.61521911621094,118.15625,125.953125,108.1796875
2017-07-31,27.329313278198242,217.49183654785156,118.1484375,125.890625,108.171875
2017-08-01,27.40127944946289,217.97654724121094,118.296875,126.234375,108.1875
2017-08-02,27.504610061645508,218.08230590820312,118.203125,126.109375,108.1484375
2017-08-03,27.71034812927246,217.65927124023438,118.34375,126.359375,108.1953125
2017-08-04,28.047100067138672,218.05589294433594,118.1953125,126.078125,108.15625
2017-08-07,28.572980880737305,218.4613037109375,118.265625,126.171875,108.171875
2017-08-08,28.526851654052734,217.92367553710938,118.1796875,126.015625,108.1484375
2017-08-09,28.268522262573242,217.9148712158203,118.3515625,126.34375,108.203125
2017-08-10,27.761091232299805,214.8389434814453,118.421875,126.5625,108.203125
2017-08-11,28.370006561279297,215.15621948242188,118.6484375,126.8125,108.2890625
2017-08-14,29.29261016845703,217.28912353515625,118.5,126.546875,108.234375
2017-08-15,28.85898780822754,217.2626495361328,118.265625,126.15625,108.171875
2017-08-16,29.089637756347656,217.6416473388672,118.453125,126.515625,108.21875
2017-08-17,28.572980880737305,214.24839782714844,118.5390625,126.71875,108.2421875
2017-08-18,28.370006561279297,213.9135284423828,118.5390625,126.75,108.234375
2017-08-21,28.370006561279297,214.0810089111328,118.609375,126.84375,108.265625
2017-08-22,28.895891189575195,216.3196258544922,118.4453125,126.5625,108.2265625
2017-08-23,29.052734375,215.5439910888672,118.625,126.921875,108.265625
2017-08-24,29.283382415771484,215.04164123535156,118.4921875,126.6875,108.21875
2017-08-25,29.20680809020996,215.5439910888672,118.5703125,126.875,108.21875
2017-08-28,29.809267044067383,215.55284118652344,118.65625,127.0,108.2421875
2017-08-29,30.261343002319336,215.7996368408203,118.78125,127.1875,108.28125
2017-08-30,30.83335304260254,216.8219757080078,118.703125,127.078125,108.265625
2017-08-31,31.49947166442871,218.12640380859375,118.78125,127.25,108.2734375
2017-09-01,31.036327362060547,218.43484497070312,118.65625,126.953125,108.234375
2017-09-05,30.84258270263672,216.8660430908203,119.078125,127.671875,108.34375
2017-09-06,31.036327362060547,217.60641479492188,118.8828125,127.34375,108.328125
2017-09-07,31.137815475463867,217.57997131347656,119.1015625,127.765625,108.375
2017-09-08,30.694963455200195,217.3242950439453,119.09375,127.75,108.40625
2017-09-11,31.110137939453125,219.642333984375,118.828125,127.25,108.3203125
2017-09-12,31.24852752685547,220.38272094726562,118.65625,126.90625,108.2890625
2017-09-13,31.110137939453125,220.4884033203125,118.53125,126.71875,108.2578125
2017-09-14,30.953292846679688,220.4178924560547,118.4765625,126.6875,108.2265625
2017-09-15,31.32233428955078,220.7146453857422,118.3984375,126.59375,108.1875
2017-09-18,31.700599670410156,221.18406677246094,118.296875,126.375,108.1640625
2017-09-19,31.562210083007812,221.405517578125,118.25,126.28125,108.1484375
2017-09-20,31.64524269104004,221.4852294921875,118.03125,126.34375,108.0859375
2017-09-21,31.340789794921875,220.89178466796875,117.9921875,125.625,108.078125
2017-09-22,31.276208877563477,220.93606567382812,118.0703125,125.734375,108.09375
2017-09-25,30.796451568603516,220.48434448242188,118.2421875,126.0625,108.140625
2017-09-26,30.676511764526367,220.61720275878906,118.1953125,126.0,108.1015625
2017-09-27,31.211626052856445,221.4763946533203,117.9609375,125.4375,108.078125
2017-09-28,31.47917366027832,221.7420654296875,118.0625,125.546875,108.1171875
2017-09-29,31.634172439575195,222.5215606689453,117.9765625,125.3125,108.0703125
2017-10-02,31.802085876464844,223.4870147705078,117.453125,125.25,107.828125
2017-10-03,32.106544494628906,223.96524047851562,117.5078125,125.328125,107.8359375
2017-10-04,31.977384567260742,224.23095703125,117.5078125,125.328125,107.828125
2017-10-05,32.40177917480469,225.55958557128906,117.390625,125.15625,107.796875
2017-10-06,32.30952072143555,225.302734375,117.2890625,125.03125,107.7734375
2017-10-09,32.242164611816406,224.93067932128906,117.328125,125.09375,107.765625
2017-10-10,32.09732437133789,225.524169921875,117.40625,125.265625,107.7890625
2017-10-11,32.11577606201172,225.87843322753906,117.3515625,125.234375,107.7578125
2017-10-12,32.217254638671875,225.54180908203125,117.4140625,125.390625,107.765625
2017-10-13,32.092708587646484,225.81640625,117.578125,125.703125,107.7890625
2017-10-16,32.005062103271484,226.11756896972656,117.34375,125.421875,107.703125
2017-10-17,32.04196548461914,226.27700805664062,117.34375,125.4375,107.703125
2017-10-18,32.005062103271484,226.49844360351562,117.2109375,125.140625,107.6796875
2017-10-19,31.700599670410156,226.56045532226562,117.2734375,125.265625,107.7109375
2017-10-20,32.14344787597656,227.72959899902344,117.09375,124.828125,107.671875
2017-10-23,31.848217010498047,226.84390258789062,117.1796875,124.921875,107.7109375
2017-10-24,31.700599670410156,227.24246215820312,117.09375,124.734375,107.6953125
2017-10-25,31.11936378479004,226.11756896972656,116.9609375,124.453125,107.6640625
2017-10-26,31.562210083007812,226.40989685058594,116.8984375,124.375,107.640625
2017-10-27,32.152671813964844,228.26104736328125,117.03125,124.59375,107.6796875
2017-10-30,32.327972412109375,227.41075134277344,117.2578125,125.015625,107.71875
2017-10-31,32.761592864990234,227.76502990722656,117.1875,124.9375,107.6796875
2017-11-01,32.2541618347168,228.06613159179688,117.125,124.90625,107.6328125
2017-11-02,32.13422775268555,228.15475463867188,117.2265625,125.140625,107.65625
2017-11-03,32.567848205566406,228.9164581298828,117.1953125,125.15625,107.6328125
2017-11-06,32.51249313354492,229.27076721191406,117.2734375,125.359375,107.640625
2017-11-07,32.189579010009766,229.11131286621094,117.28125,125.421875,107.6328125
2017-11-08,32.22648620605469,229.5010528564453,117.1953125,125.25,107.609375
2017-11-09,31.977384567260742,228.66847229003906,117.2109375,125.1875,107.640625
2017-11-10,32.014286041259766,228.5976104736328,117.0,124.703125,107.5859375
2017-11-13,32.152671813964844,228.81019592285156,116.890625,124.625,107.5390625
2017-11-14,31.8389892578125,228.27877807617188,116.9375,124.734375,107.5234375
2017-11-15,31.92202377319336,227.1361541748047,117.046875,125.046875,107.5390625
2017-11-16,32.567848205566406,229.0670623779297,116.9296875,124.859375,107.4921875
2017-11-17,32.73391342163086,228.3938751220703,116.9375,124.90625,107.4765625
2017-11-20,33.0660514831543,228.7836151123047,116.765625,124.6875,107.4296875
2017-11-21,33.61960983276367,230.28053283691406,116.6796875,124.6875,107.390625
2017-11-22,33.91484832763672,230.0767364501953,116.984375,125.109375,107.4921875
2017-11-24,34.08091735839844,230.60816955566406,116.8984375,124.96875,107.453125
2017-11-27,34.376136779785156,230.4931182861328,116.9921875,125.125,107.4765625
2017-11-28,34.75441360473633,232.83135986328125,116.9140625,124.96875,107.453125
2017-11-29,34.117820739746094,232.6896514892578,116.8203125,124.71875,107.4296875
2017-11-30,34.3207893371582,234.72683715820312,116.578125,124.3125,107.375
2017-12-01,34.50531005859375,234.2397003173828,116.6796875,124.671875,107.390625
2017-12-04,33.89639663696289,233.95631408691406,116.53125,124.5,107.3359375
2017-12-05,33.53657913208008,233.11483764648438,116.5,124.59375,107.3046875
2017-12-06,33.693424224853516,233.15916442871094,116.671875,124.828125,107.34375
2017-12-07,34.19163131713867,233.89425659179688,116.578125,124.515625,107.3359375
2017-12-08,33.89639663696289,235.16976928710938,116.59375,124.515625,107.359375
2017-12-11,34.12704849243164,235.8782501220703,116.53125,124.5,107.3125
2017-12-12,34.63447189331055,236.29458618164062,116.4765625,124.359375,107.3046875
2017-12-13,34.68982696533203,236.26800537109375,116.7734375,124.828125,107.3984375
2017-12-14,34.66215133666992,235.3025665283203,116.6640625,124.78125,107.3359375
2017-12-15,35.47404098510742,237.26202392578125,116.546875,124.640625,107.296875
2017-12-18,36.84872055053711,238.76651000976562,116.5234375,124.453125,107.3125
2017-12-19,36.064510345458984,237.849609375,116.2890625,123.875,107.2734375
2017-12-20,35.36333465576172,237.72494506835938,116.2109375,123.453125,107.2578125
2017-12-21,34.828224182128906,238.21458435058594,116.1796875,123.515625,107.2265625
2017-12-22,34.828224182128906,238.1522979736328,116.140625,123.46875,107.203125
2017-12-26,35.29874801635742,237.86741638183594,116.2109375,123.625,107.2109375
2017-12-27,35.091285705566406,237.98318481445312,116.375,123.984375,107.25
2017-12-28,34.988487243652344,238.4727783203125,116.3046875,123.84375,107.2421875
2017-12-29,34.652061462402344,237.57362365722656,116.3671875,124.046875,107.28125
2018-01-02,36.0538444519043,239.27398681640625,115.9765625,123.6875,106.984375
2018-01-03,36.203369140625,240.7874755859375,115.984375,123.78125,106.96875
2018-01-04,36.324851989746094,241.80230712890625,115.8671875,123.671875,106.9140625
2018-01-05,36.913604736328125,243.41372680664062,115.796875,123.515625,106.90625
2018-01-08,36.66128158569336,243.85879516601562,115.7890625,123.484375,106.9140625
2018-01-09,36.73604202270508,244.4108123779297,115.640625,123.046875,106.9140625
2018-01-10,36.82949447631836,244.03688049316406,115.625,123.0,106.90625
2018-01-11,36.92294692993164,245.81732177734375,115.6796875,123.125,106.8984375
2018-01-12,37.1098518371582,247.41989135742188,115.53125,122.9375,106.84375
2018-01-16,36.27812576293945,246.5740966796875,115.5,122.984375,106.8203125
2018-01-17,37.128543853759766,248.9243927001953,115.3125,122.65625,106.7578125
2018-01-18,37.259376525878906,248.5059814453125,115.265625,122.453125,106.765625
2018-01-19,37.324790954589844,249.63656616210938,115.1484375,122.28125,106.7421875
2018-01-22,38.36211013793945,251.66636657714844,115.0390625,122.09375,106.7265625
2018-01-23,38.84806442260742,252.20054626464844,115.2265625,122.421875,106.7734375
2018-01-24,38.61443328857422,252.10255432128906,115.125,122.203125,106.734375
2018-01-25,38.586395263671875,252.20936584472656,115.2109375,122.4375,106.7265625
2018-01-26,39.296630859375,255.1295166015625,114.96875,122.0625,106.6640625
2018-01-29,39.55830001831055,253.43795776367188,114.875,121.8125,106.6640625
2018-01-30,38.876094818115234,250.83847045898438,114.8359375,121.640625,106.6640625
2018-01-31,38.5396728515625,250.96302795410156,114.7109375,121.578125,106.6171875
2018-02-01,38.08175277709961,250.67811584472656,114.546875,121.21875,106.5859375
2018-02-02,37.19396209716797,245.2208709716797,114.4140625,120.734375,106.59375
2018-02-05,35.876285552978516,234.96517944335938,114.7890625,121.265625,106.734375
2018-02-06,36.71735382080078,239.59446716308594,114.828125,121.484375,106.7109375
2018-02-07,37.23134231567383,238.29473876953125,114.5703125,121.0,106.640625
2018-02-08,35.60527420043945,229.3565673828125,114.5546875,120.890625,106.640625
2018-02-09,35.85759353637695,232.80186462402344,114.8203125,121.171875,106.765625
2018-02-12,36.27812576293945,236.22044372558594,114.6171875,120.890625,106.6875
2018-02-13,36.700531005859375,236.8080291748047,114.640625,121.0,106.6640625
2018-02-14,37.64252853393555,240.00401306152344,114.203125,120.328125,106.53125
2018-02-15,38.39949035644531,243.06643676757812,114.21875,120.453125,106.5234375
2018-02-16,38.371456146240234,243.13772583007812,114.3046875,120.578125,106.5390625
2018-02-20,38.334075927734375,241.61541748046875,114.2109375,120.484375,106.4921875
2018-02-21,38.38080596923828,240.41354370117188,114.0859375,120.203125,106.4765625
2018-02-22,38.30604553222656,240.72512817382812,114.21875,120.421875,106.515625
2018-02-23,38.7919921875,244.56211853027344,114.3828125,120.734375,106.5390625
2018-02-26,39.58633804321289,247.40208435058594,114.4375,120.828125,106.5546875
2018-02-27,38.960205078125,244.3128662109375,114.1484375,120.390625,106.4921875
2018-02-28,38.23127365112305,241.8379669189453,114.2265625,120.65625,106.4921875
2018-03-01,38.10044479370117,238.32150268554688,114.59375,121.203125,106.609375
2018-03-02,38.9788932800293,239.54994201660156,114.390625,120.796875,106.5546875
2018-03-05,39.77323913574219,242.31863403320312,114.3125,120.65625,106.546875
2018-03-06,40.14704513549805,242.93292236328125,114.296875,120.671875,106.5390625
2018-03-07,40.754486083984375,242.84393310546875,114.28125,120.640625,106.5390625
2018-03-08,41.11894989013672,244.01913452148438,114.3515625,120.796875,106.5390625
2018-03-09,41.9506721496582,248.26564025878906,114.2734375,120.65625,106.5390625
2018-03-12,42.0347785949707,247.95396423339844,114.34375,120.84375,106.546875
2018-03-13,41.5301399230957,246.3515167236328,114.3828125,120.921875,106.546875
2018-03-14,41.24043655395508,245.08738708496094,114.46875,121.140625,106.5625
2018-03-15,40.77317810058594,244.8203582763672,114.421875,121.09375,106.5234375
2018-03-16,40.57692337036133,245.0858154296875,114.3125,120.96875,106.5
2018-03-19,39.81061935424805,241.76966857910156,114.3203125,121.0,106.5078125
2018-03-20,39.88538360595703,242.1808624267578,114.1640625,120.71875,106.4453125
2018-03-21,39.87603759765625,241.7160186767578,114.109375,119.953125,106.4921875
2018-03-22,38.74526596069336,235.67385864257812,114.3984375,120.515625,106.5234375
2018-03-23,37.988304138183594,230.6505126953125,114.5,120.609375,106.5546875
2018-03-26,38.7919921875,236.96092224121094,114.3828125,120.46875,106.5234375
2018-03-27,36.8108024597168,232.92982482910156,114.671875,120.90625,106.578125
2018-03-28,35.876285552978516,232.2415771484375,114.6328125,120.90625,106.546875
2018-03-29,36.51176071166992,235.20899963378906,114.734375,121.140625,106.546875
2018-04-02,35.33426284790039,230.1321563720703,114.5703125,121.265625,106.375
2018-04-03,35.83890151977539,233.0817413330078,114.3046875,120.84375,106.2890625
2018-04-04,36.69866180419922,235.5755157470703,114.296875,120.828125,106.28125
2018-04-05,36.9416389465332,237.43463134765625,114.140625,120.5625,106.25
2018-04-06,35.923011779785156,232.14324951171875,114.390625,121.015625,106.328125
2018-04-09,36.14729309082031,233.287353515625,114.3125,120.90625,106.296875
2018-04-10,37.30609893798828,236.99668884277344,114.2109375,120.765625,106.2578125
2018-04-11,37.464969635009766,235.7542724609375,114.2421875,120.84375,106.265625
2018-04-12,37.86681365966797,237.6939239501953,113.984375,120.46875,106.1875
2018-04-13,37.60514831542969,236.99668884277344,113.9609375,120.484375,106.1484375
2018-04-16,37.58646011352539,238.9452667236328,113.9453125,120.46875,106.1484375
2018-04-17,38.670509338378906,241.5015411376953,113.96875,120.5625,106.140625
2018-04-18,38.932167053222656,241.6803436279297,113.71875,120.140625,106.0625
2018-04-19,38.53032684326172,240.33963012695312,113.59375,119.828125,106.0546875
2018-04-20,38.19389724731445,238.3016357421875,113.4453125,119.546875,106.0234375
2018-04-23,37.56776428222656,238.2659149169922,113.3359375,119.328125,106.0078125
2018-04-24,37.035091400146484,235.0570831298828,113.390625,119.328125,106.0390625
2018-04-25,36.31550598144531,235.6381378173828,113.296875,119.078125,106.015625
2018-04-26,36.950984954833984,238.0335235595703,113.375,119.3125,106.015625
2018-04-27,36.80146026611328,238.25697326660156,113.4453125,119.5,106.03125
2018-04-30,36.53044891357422,236.42462158203125,113.5078125,119.625,106.0234375
2018-05-01,36.97902297973633,236.84475708007812,113.3515625,119.375,105.9765625
2018-05-02,36.960330963134766,235.2537384033203,113.4375,119.515625,106.015625
2018-05-03,36.71735382080078,234.7353515625,113.53125,119.6875,106.046875
2018-05-04,37.29676055908203,237.77427673339844,113.5234375,119.703125,106.0078125
2018-05-07,38.26865768432617,238.57876586914062,113.515625,119.6875,106.015625
2018-05-08,38.586395263671875,238.57876586914062,113.40625,119.515625,105.984375
2018-05-09,39.56764602661133,240.88485717773438,113.2734375,119.265625,105.9453125
2018-05-10,39.87603759765625,243.13720703125,113.28125,119.390625,105.9296875
2018-05-11,40.069480895996094,243.87911987304688,113.2890625,119.40625,105.9375
2018-05-14,40.1377067565918,243.99533081054688,113.2421875,119.25,105.9296875
2018-05-15,39.93210983276367,242.31497192382812,112.90625,118.609375,105.8671875
2018-05-16,40.249847412109375,243.3338165283203,112.875,118.546875,105.8515625
2018-05-17,40.30591583251953,243.1282958984375,112.8984375,118.515625,105.875
2018-05-18,39.82931137084961,242.52049255371094,113.078125,118.84375,105.921875
2018-05-21,39.94145584106445,244.34385681152344,113.0625,118.84375,105.8984375
2018-05-22,40.06294250488281,243.6646270751953,113.0703125,118.875,105.90625
2018-05-23,40.50216293334961,244.3350372314453,113.3671875,119.390625,106.015625
2018-05-24,40.418060302734375,243.83444213867188,113.453125,119.5,106.0546875
2018-05-25,40.36198425292969,243.25338745117188,113.6875,119.859375,106.1171875
2018-05-29,40.249847412109375,240.45579528808594,114.578125,121.234375,106.4296875
2018-05-30,40.81055450439453,243.6646270751953,114.1015625,120.609375,106.234375
2018-05-31,40.632999420166016,242.17198181152344,114.109375,120.734375,106.2265625
2018-06-01,40.90401077270508,244.54953002929688,113.78125,120.171875,106.125
2018-06-04,41.595558166503906,245.71144104003906,113.578125,119.828125,106.046875
2018-06-05,42.137577056884766,245.8902130126953,113.6953125,120.03125,106.0859375
2018-06-06,42.86650466918945,247.94602966308594,113.46875,119.625,106.046875
2018-06-07,42.455318450927734,247.91920471191406,113.6171875,119.921875,106.0703125
2018-06-08,42.707637786865234,248.65219116210938,113.6484375,119.921875,106.09375
2018-06-11,42.78239822387695,248.98284912109375,113.53125,119.765625,106.0546875
2018-06-12,43.146854400634766,249.3046417236328,113.5,119.734375,106.0390625
2018-06-13,43.3618049621582,248.5091094970703,113.34375,119.515625,105.953125
2018-06-14,44.174835205078125,249.1348419189453,113.4453125,119.75,105.9765625
2018-06-15,44.18418502807617,248.81695556640625,113.5234375,119.890625,106.0078125
2018-06-18,44.716854095458984,248.30519104003906,113.5234375,119.90625,106.015625
2018-06-19,44.31501388549805,247.35357666015625,113.671875,120.140625,106.03125
2018-06-20,45.20280838012695,247.77545166015625,113.5546875,119.96875,106.015625
2018-06-21,44.12811279296875,246.22222900390625,113.6953125,119.859375,106.046875
2018-06-22,43.55805206298828,246.6710968017578,113.6796875,119.828125,106.03125
2018-06-25,42.32448196411133,243.313232421875,113.8203125,120.03125,106.078125
2018-06-26,42.77305221557617,243.8519287109375,113.8125,120.0,106.0703125
2018-06-27,41.53948974609375,241.8318328857422,114.0390625,120.390625,106.125
2018-06-28,42.02543258666992,243.2144775390625,113.9296875,120.1875,106.1015625
2018-06-29,42.0347785949707,243.5646514892578,113.9453125,120.1875,106.0703125
2018-07-02,42.61418151855469,244.08541870117188,113.5078125,120.078125,105.875
2018-07-03,42.19364929199219,243.2234649658203,113.6171875,120.3125,105.90625
2018-07-05,42.77305221557617,245.2076416015625,113.546875,120.25,105.84375
2018-07-06,43.64216232299805,247.2816925048828,113.640625,120.34375,105.890625
2018-07-09,44.081382751464844,249.50823974609375,113.5078125,120.125,105.8515625
2018-07-10,43.885135650634766,250.40611267089844,113.40625,120.015625,105.796875
2018-07-11,43.84775161743164,248.57455444335938,113.5546875,120.25,105.828125
2018-07-12,44.62340545654297,250.82810974121094,113.484375,120.15625,105.796875
2018-07-13,44.61405944824219,251.02565002441406,113.6328125,120.359375,105.8359375
2018-07-16,43.8664436340332,250.8011474609375,113.5078125,120.171875,105.7890625
2018-07-17,44.34305191040039,251.8157501220703,113.46875,120.125,105.765625
2018-07-18,44.21221923828125,252.34547424316406,113.4453125,120.0625,105.765625
2018-07-19,44.417808532714844,251.39370727539062,113.5859375,120.296875,105.8125
2018-07-20,44.174835205078125,251.1064910888672,113.4765625,119.984375,105.796875
2018-07-23,44.02531433105469,251.57327270507812,113.1796875,119.484375,105.734375
2018-07-24,42.875850677490234,252.83926391601562,113.21875,119.5625,105.734375
2018-07-25,43.791683197021484,254.99403381347656,113.25,119.65625,105.71875
2018-07-26,43.45525360107422,254.3925018310547,113.078125,119.34375,105.6640625
2018-07-27,41.79180908203125,252.66871643066406,113.125,119.4375,105.671875
2018-07-30,40.745140075683594,251.34886169433594,113.1171875,119.375,105.6796875
2018-07-31,41.632938385009766,252.58782958984375,113.125,119.421875,105.6875
2018-08-01,41.8011474609375,252.1658935546875,113.0078125,119.171875,105.6640625
2018-08-02,42.86650466918945,253.53953552246094,113.125,119.328125,105.7109375
2018-08-03,42.492698669433594,254.6259765625,113.296875,119.609375,105.75
2018-08-06,42.931922912597656,255.55979919433594,113.3359375,119.734375,105.734375
2018-08-07,43.5487060546875,256.4036560058594,113.1640625,119.46875,105.703125
2018-08-08,43.595436096191406,256.2959289550781,113.1875,119.5,105.6953125
2018-08-09,43.75429916381836,255.94580078125,113.3046875,119.71875,105.75
2018-08-10,43.85709762573242,254.23097229003906,113.703125,120.375,105.859375
2018-08-13,43.55805206298828,253.27919006347656,113.6171875,120.25,105.8203125
2018-08-14,43.81037521362305,254.89524841308594,113.53125,120.109375,105.7890625
2018-08-15,42.913230895996094,252.99185180664062,113.71875,120.4375,105.84375
2018-08-16,43.3618049621582,255.0388946533203,113.6015625,120.265625,105.8046875
2018-08-17,42.829124450683594,255.93685913085938,113.5859375,120.25,105.8125
2018-08-20,43.34311294555664,256.48443603515625,113.8203125,120.625,105.875
2018-08-21,44.268287658691406,257.0859375,113.703125,120.453125,105.8359375
2018-08-22,44.30567169189453,256.933349609375,113.796875,120.625,105.8515625
2018-08-23,44.24025344848633,256.5921630859375,113.75,120.59375,105.8359375
2018-08-24,44.91310501098633,258.136474609375,113.6953125,120.515625,105.8046875
2018-08-27,45.679420471191406,260.1745910644531,113.609375,120.34375,105.78125
2018-08-28,45.7822151184082,260.30029296875,113.4765625,120.09375,105.7578125
2018-08-29,46.380306243896484,261.7008972167969,113.4140625,120.09375,105.71875
2018-08-30,46.352272033691406,260.64141845703125,113.5390625,120.265625,105.7734375
2018-08-31,46.44572067260742,260.650390625,113.625,120.390625,105.828125
2018-09-04,45.95042037963867,260.2014465332031,113.4453125,120.0625,105.78125
2018-09-05,44.847694396972656,259.5011901855469,113.4765625,120.09375,105.7890625
2018-09-06,43.959896087646484,258.7200622558594,113.5859375,120.296875,105.8125
2018-09-07,43.67019271850586,258.21722412109375,113.234375,119.796875,105.703125
2018-09-10,43.791683197021484,258.6662292480469,113.2265625,119.8125,105.6875
2018-09-11,44.32435989379883,259.5191345214844,113.03125,119.5,105.6328125
2018-09-12,44.46453857421875,259.5819396972656,113.0625,119.609375,105.640625
2018-09-13,44.80096435546875,261.1172180175781,113.0390625,119.59375,105.625
2018-09-14,45.081321716308594,261.1622009277344,112.8984375,119.359375,105.5859375
2018-09-17,44.18418502807617,259.7794494628906,112.8984375,119.3125,105.5859375
2018-09-18,44.98786926269531,261.18914794921875,112.7578125,118.984375,105.546875
2018-09-19,44.95983123779297,261.4674072265625,112.6484375,118.859375,105.53125
2018-09-20,45.165428161621094,263.5863037109375,112.65625,118.59375,105.53125
2018-09-21,44.07203674316406,263.34552001953125,112.703125,118.671875,105.5625
2018-09-24,44.23090744018555,262.4706115722656,112.6875,118.625,105.5625
2018-09-25,44.64209747314453,262.2271728515625,112.59375,118.453125,105.53125
2018-09-26,44.679473876953125,261.4425354003906,112.7265625,118.734375,105.5546875
2018-09-27,45.053287506103516,262.1731262207031,112.71875,118.75,105.5546875
2018-09-28,44.24025344848633,262.2000732421875,112.828125,118.78125,105.5625
2018-10-01,44.30567169189453,263.1109924316406,112.4453125,118.671875,105.359375
2018-10-02,43.165550231933594,262.95770263671875,112.5234375,118.8125,105.3828125
2018-10-03,43.249656677246094,263.1020202636719,112.15625,118.125,105.28125
2018-10-04,41.89460372924805,261.0456848144531,112.0234375,117.859375,105.2421875
2018-10-05,41.100257873535156,259.5845642089844,111.953125,117.671875,105.2265625
2018-10-08,40.33395004272461,259.5845642089844,112.0234375,117.703125,105.265625
2018-10-09,40.52085494995117,259.205810546875,112.015625,117.8125,105.2421875
2018-10-10,38.408836364746094,250.99850463867188,112.015625,117.75,105.2578125
2018-10-11,38.035030364990234,245.46986389160156,112.3359375,118.390625,105.3359375
2018-10-12,39.26859664916992,248.87904357910156,112.3203125,118.34375,105.3359375
2018-10-15,38.913475036621094,247.4811248779297,112.2109375,118.15625,105.296875
2018-10-16,40.77317810058594,252.8924560546875,112.2265625,118.21875,105.2890625
2018-10-17,40.53019714355469,252.93756103515625,112.1171875,118.046875,105.2578125
2018-10-18,39.34335708618164,249.28489685058594,112.1953125,118.140625,105.2734375
2018-10-19,38.61443328857422,249.14964294433594,112.0625,117.953125,105.2109375
2018-10-22,38.7265739440918,248.03126525878906,112.0859375,118.0,105.2265625
2018-10-23,39.02561950683594,246.76858520507812,112.265625,118.265625,105.28125
2018-10-24,36.8108024597168,239.29190063476562,112.484375,118.625,105.359375
2018-10-25,38.53032684326172,243.5849609375,112.421875,118.53125,105.3359375
2018-10-26,38.22193908691406,239.3009033203125,112.7578125,119.03125,105.453125
2018-10-29,37.838783264160156,237.9750518798828,112.703125,118.953125,105.4453125
2018-10-30,38.80134201049805,241.5015106201172,112.6015625,118.78125,105.390625
2018-10-31,39.79193115234375,244.08096313476562,112.3828125,118.4375,105.328125
2018-11-01,41.79180908203125,246.67845153808594,112.484375,118.578125,105.3671875
2018-11-02,42.502044677734375,245.2174072265625,112.15625,118.046875,105.25
2018-11-05,41.885257720947266,246.57017517089844,112.203125,118.140625,105.2578125
2018-11-06,41.89460372924805,248.13046264648438,112.09375,118.0,105.21875
2018-11-07,42.95061111450195,253.4426727294922,112.0390625,117.984375,105.1953125
2018-11-08,42.27775955200195,252.98275756835938,111.90625,117.78125,105.15625
2018-11-09,41.47032928466797,250.511474609375,112.1171875,118.125,105.2265625
2018-11-12,39.960140228271484,245.83067321777344,112.3125,118.390625,105.296875
2018-11-13,40.28722381591797,245.3706512451172,112.375,118.515625,105.296875
2018-11-14,39.80127716064453,243.69313049316406,112.5390625,118.75,105.3671875
2018-11-15,40.96942901611328,246.2364959716797,112.578125,118.8125,105.375
2018-11-16,40.81055450439453,246.87684631347656,112.8203125,119.15625,105.46875
2018-11-19,38.85740661621094,242.70106506347656,112.9453125,119.296875,105.53125
2018-11-20,38.14717102050781,238.20957946777344,112.9140625,119.34375,105.5
2018-11-21,39.00693130493164,239.02130126953125,112.828125,119.234375,105.4609375
2018-11-23,38.9788932800293,237.42494201660156,112.8828125,119.28125,105.46875
2018-11-26,40.1377067565918,241.25802612304688,112.7734375,119.140625,105.4375
2018-11-27,39.745201110839844,242.06968688964844,112.8515625,119.25,105.4375
2018-11-28,41.287166595458984,247.64346313476562,112.953125,119.390625,105.4921875
2018-11-29,41.165672302246094,247.10232543945312,112.9453125,119.421875,105.46875
2018-11-30,41.53948974609375,248.60842895507812,112.9765625,119.546875,105.46875
2018-12-03,42.548770904541016,251.90042114257812,112.9921875,119.6875,105.421875
2018-12-04,40.436744689941406,243.73817443847656,113.125,120.09375,105.453125
2018-12-06,40.68906784057617,243.3684539794922,113.3828125,120.453125,105.5390625
2018-12-07,39.34335708618164,237.71359252929688,113.6484375,120.765625,105.6328125
2018-12-10,39.754554748535156,238.16453552246094,113.5703125,120.6875,105.6171875
2018-12-11,39.67979049682617,238.21864318847656,113.4375,120.453125,105.546875
2018-12-12,40.4741325378418,239.4181365966797,113.34375,120.28125,105.53125
2018-12-13,39.84800338745117,239.33700561523438,113.375,120.28125,105.5859375
2018-12-14,39.03496551513672,234.91769409179688,113.5078125,120.453125,105.640625
2018-12-17,37.30609893798828,230.3089599609375,113.671875,120.71875,105.71875
2018-12-18,37.2780647277832,230.05645751953125,113.8359375,120.953125,105.796875
2018-12-19,36.7080078125,226.61114501953125,113.96875,120.921875,105.8203125
2018-12-20,35.34360885620117,222.9224090576172,113.8515625,121.0625,105.765625
